1,74af377bc25dd9ebcb0be12836abb6b401b5dd08,perf
1,80970472179a45609c0b11b80619bc8c32b15f77,Makefile:
1,007fbbea9fc0ab667b0e873e8985698a3701b4e8,MIPS:
1,26fca83a22f66e2ea0339e6b1ee1bdc628c1508b,MIPS:
1,fc3be3e8fc8b3b6e800d6dc8ffb794e9d27ba5d2,gpu:
1,6e6dc401d528e3b64626de82322fa237f1c1e576,perf
1,28e962b9d79f496f214d7fc8ffd1a3f2a67e9090,perf
1,8a0c4c2843d3b72e23c3c12079b8d5c3ae99f3e3,perf
1,5febff0066b8111785d58903b54d414e9ec6a3d0,tools/perf/build:
1,ee4f96d0f02cda38dd22538bbd595742b2bfd089,openrisc:
1,7a6354e241d8fbc145836ac24e47630f12754536,sched:
1,a614d01bdd0cc8200d917da25f5a3d539b944193,perf
1,4d9218daae2b00379b2bb81eaf4fe5143f372db1,perf
1,b0756b5adefcb51eaa84810a0b7abd4df8c19eb9,parisc:
1,ab7474ea5361f5fe883feb5ae637a1c948df1507,Kbuild:
1,54e11304e88406928193cec8218f1003fd92ba16,Kbuild:
1,9ba4bcb645898d562498ea66a0df958ef0e7a68c,initramfs:
1,ce6513f758b1852a2f24f76f07d0fae304d24ad3,initramfs:
1,aec644e56ed4fdd6c96db9cd494ae523f0d70e2e,s390/boot:
1,762fb1ddd561aac5b14afac19287672b99242811,s390/boot:
1,fcd40d69afea8700eda8cbf381f6d160cf757ebf,percpu-refcount:
1,6ce4eac1f600b34f2f7f58f9cd8f0503d79e42ae,Linux
1,924dd50bc4ad26612efbc75f7e60492c5faaa868,powerpc:
1,dc1ccc48159d63eca5089e507c82c7d22ef60839,Linux
1,cb292ce222cb5ad5b8b3f9fc4b74b8109fb16c19,usb:
1,53c6de50262a8edd6932bb59a32db7b9d92f8d67,usb:
1,374b105797c3d4f29c685f3be535c35f5689b30e,Linux
1,f46a3cbbebdaa5ca7b3ab23d7b81925dbe152bcb,KEYS:
1,319e2e3f63c348a9b66db4667efa73178e18b17d,Linux
1,84ed8a99058e61567f495cc43118344261641c5f,sh:
1,b7000adef17a5cce85636e40fa2c2d9851a89e28,Don't
1,413541dd66d51f791a0b169d9b9014e4f56be13c,Linux
1,802eee95bde72fd0cd0f3a5b2098375a487d1eda,Linux
1,d6e0a2dd12f4067a5bcefb8bbd8ddbeff800afbc,Linux
1,7e22e91102c6b9df7c4ae2168910e19d2bb14cd6,Linux
1,d8ec26d7f8287f5788a494f56e8814210f0e64be,Linux
